,company,date,time,headline,30d,7d,prc_30d,prc_7d,std_30d,std_7d,open_price,high,low,close,volume,prc_volume,neg,neu,pos,compound
10,AAPL,2021-04-23,01:26PM,Facebook Stock Is Getting a Boost From Two Different Wall Street Banks. Heres Why.,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.127,0.701,0.172,0.1779
11,AAPL,2021-04-23,12:56PM,"Dow Jones Jumps 250 Points As Stock Market Rallies; Apple, Goldman Lead Blue Chips",10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.812,0.188,0.4588
12,AAPL,2021-04-23,12:47PM,Snap adds more users than Wall Street expected as improved app takes hold,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.795,0.205,0.4767
13,AAPL,2021-04-23,12:25PM,Tech Support: iOS 14.5 updates explained,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.649,0.351,0.4019
14,AAPL,2021-04-23,12:22PM,"Apples business is roaring, and investors are about to find out how much of that cash is coming their way",10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,1.0,0.0,0.0
15,AAPL,2021-04-23,10:50AM,"Spotify Is Launching Podcast Subscriptions, and Unlike Apple Wont Take a Cut From Creators",10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.869,0.131,0.2057
16,AAPL,2021-04-23,10:10AM,Could Apple Take A Bite Out Of FB Ad Revenues? Facebook Prepares To Open The Books On Q1,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,1.0,0.0,0.0
17,AAPL,2021-04-23,08:47AM,Facebook (FB) to Report Q1 Earnings: What's in the Cards?,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,1.0,0.0,0.0
18,AAPL,2021-04-23,08:19AM,Apple (AAPL) to Report Q2 Earnings: What's in the Offing?,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,1.0,0.0,0.0
19,AAPL,2021-04-23,08:18AM,"Dow Jones Futures: Bitcoin Dives To $50,000; Intel, Snap Key Movers After Biden Capital Gains Tax Hike Plan Hits Market Rally",10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.779,0.221,0.6597
20,AAPL,2021-04-23,07:42AM,AirTags and purple iPhone release date: Apple Store goes offline before new products arrive,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.103,0.897,0.0,-0.128
21,AAPL,2021-04-23,06:24AM,FAANG Bites: When to Buy FAANG Stocks Like Netflix,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.609,0.391,0.5423
22,AAPL,2021-04-23,06:18AM,Rebound in US and China boosts sales at Mercedes Benz-owner Daimler,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.813,0.187,0.3182
23,AAPL,2021-04-23,06:00AM,Facebook taking very aggressive measures to remove vaccine misinformation: Carolyn Everson,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.318,0.682,0.0,-0.4927
24,AAPL,2021-04-23,04:37AM,Baidu and Geely Plan $7.7 Billion Smart Car Push,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.551,0.449,0.6908
25,AAPL,2021-04-23,04:09AM,"Dow Jones Futures: Bitcoin Dives Below $50,000, Intel, Snap Key Movers After Biden Capital Gains Tax Hike Plan Hits Market Rally",10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,0.779,0.221,0.6597
26,AAPL,2021-04-23,02:00AM,Xis Next Target in Tech Crackdown Is Chinas Vast Reams of Data,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,1.0,0.0,0.0
27,AAPL,2021-04-23,12:24AM,Xiaomi Said to Mull Investing in AI Chipmaker Black Sesame,10.959999084472656,-1.0,0.0820973714192708,-0.0074906367041198,5.700224015252693,0.7107872231331117,132.16000366210938,135.1199951171875,132.1699981689453,134.32000732421875,75411603,-0.1071883601905161,0.0,1.0,0.0,0.0
28,AAPL,2021-04-22,10:37PM,"Dow Jones Futures: Bitcoin Plunges Below $50,000, Intel, Snap Key Movers After Biden Capital Gains Tax Hike Plan Hits Market Rally",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.779,0.221,0.6597
29,AAPL,2021-04-22,05:08PM,Microsofts Big Deal and Coinbases Big Debut,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.706,0.294,0.3612
30,AAPL,2021-04-22,05:00PM,"Snap Rises After Sales, User Growth Top Analysts Estimates",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.484,0.516,0.6597
31,AAPL,2021-04-22,02:23PM,iPad Pro: How Apple made its new tablet  and what exactly it is,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,1.0,0.0,0.0
32,AAPL,2021-04-22,01:54PM,Signal booby-traps its own encrypted messaging app to hack its hackers,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,1.0,0.0,0.0
33,AAPL,2021-04-22,11:20AM,Why This 5G Stock Can Burst Higher This Earnings Season,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.182,0.818,0.0,-0.25
34,AAPL,2021-04-22,10:20AM,Influencers with Andy Serwer: Carolyn Everson,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,1.0,0.0,0.0
35,AAPL,2021-04-22,10:15AM,"Forget Nokia, Qualcomm Is a Better 5G Stock",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.194,0.51,0.296,0.25
36,AAPL,2021-04-22,09:45AM,"Apple, Google Face Antitrust Charges At Senate Hearing: WSJ",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.208,0.792,0.0,-0.2732
37,AAPL,2021-04-22,08:49AM,"iOS 15: Major iPhone software update will change how notifications and home screen works, report claims",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.882,0.118,0.25
38,AAPL,2021-04-22,08:49AM,"Apple, Google Face More Scrutiny Over Distribution Platforms",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,1.0,0.0,0.0
39,AAPL,2021-04-22,08:27AM,"Why Bitcoin Might Be Good for the Environment, According to Cathie Woods ARK Invest",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.118,0.71,0.172,0.2263
40,AAPL,2021-04-22,08:23AM,Jefferies Says Current Revenue Growth Estimates for Facebook Too Conservative,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.776,0.224,0.3818
41,AAPL,2021-04-22,08:11AM,"Dow Jones Futures, Bitcoin Fall After Stock Market Rally Rebounds, Tesla, Square Find Support; Chipotle, Lam Research, Cleveland-Cliffs, HCA Top Views",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.706,0.294,0.7579
42,AAPL,2021-04-22,08:05AM,7 Reasons I'm Not Lovin' AppLovin's IPO,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,1.0,0.0,0.0
43,AAPL,2021-04-22,07:00AM,Big Tech $100 Billion Foreign-Profit Hoard Targeted by Tax Plan,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.75,0.25,0.4588
44,AAPL,2021-04-22,06:10AM,Morning Bell With Jim Cramer: Watching Apple After Spring Loaded,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,1.0,0.0,0.0
45,AAPL,2021-04-22,06:00AM,"Apple Plans Notifications, iPad Home Screen Upgrades for iOS 15",9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,1.0,0.0,0.0
46,AAPL,2021-04-22,05:34AM,Jaguar Land Rover to suspend production at UK plants amid computer chip shortage,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.281,0.719,0.0,-0.5106
47,AAPL,2021-04-22,03:27AM,Apple Reportedly Prepping Major iPhone and iPad Software Revamp,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,1.0,0.0,0.0
48,AAPL,2021-04-22,12:47AM,Apple plans to expand ads business - FT,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.723,0.277,0.3182
49,AAPL,2021-04-22,12:46AM,UPDATE 1-Apple plans to expand ads business - FT,9.720001220703123,1.0800018310546875,0.0730223212090289,0.0081136039824396,5.613630438096241,1.1493779198628646,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84465300,0.0953490125219508,0.0,0.544,0.456,0.6166
50,AAPL,2021-04-21,11:08PM,Encrypted chat app Signal alleges flaws in Cellebrite equipment,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
51,AAPL,2021-04-21,11:06PM,UPDATE 1-Encrypted chat app Signal alleges flaws in Cellebrite equipment,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.767,0.233,0.4084
52,AAPL,2021-04-21,10:54PM,U.S. senators question Apple and Google on app store dominance,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.833,0.167,0.2023
53,AAPL,2021-04-21,10:48PM,Apple Accused of Power Grab in Senate App Store Hearing,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.196,0.804,0.0,-0.296
54,AAPL,2021-04-21,09:17PM,Whats on the Menu for Apples Spring Product Launch,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.727,0.273,0.4588
55,AAPL,2021-04-21,08:00PM,Is Peloton Stock A Buy Amid Treadmill Safety Concerns?,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.556,0.444,0.5859
56,AAPL,2021-04-21,07:16PM,Spotify Says Apple Is Abusing Power in the App Store,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.25,0.75,0.0,-0.4588
57,AAPL,2021-04-21,06:14PM,"Apple and Google failing to keep underage users away from dating apps, says Tinder",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.202,0.798,0.0,-0.5106
58,AAPL,2021-04-21,05:50PM,"Intel Wins Trial Over Chips, Dodging $1 Billion-Plus Blow",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.116,0.579,0.306,0.5106
59,AAPL,2021-04-21,05:13PM,Two Companies Will Reach $2 Trillion Next (Tesla Isn't One),11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.571,0.429,0.7184
60,AAPL,2021-04-21,05:01PM,Let's Take A Look At This Weeks Top Performing Sectors,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.816,0.184,0.2023
61,AAPL,2021-04-21,04:39PM,Encrypted chat app Signal reveals flaws in Cellebrite equipment,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
62,AAPL,2021-04-21,04:33PM,Pete Najarian Says Goldman Sachs Is Wrong About Apple,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.279,0.721,0.0,-0.4767
63,AAPL,2021-04-21,04:09PM,Why analysts are bullish on Apple stock,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.25,0.75,0.0,-0.25
64,AAPL,2021-04-21,03:55PM,Apples iPad Pro is making its own laptops obsolete,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.216,0.784,0.0,-0.296
65,AAPL,2021-04-21,03:45PM,"Senate hearing on app stores puts Apple, Google under regulatory spotlight",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
66,AAPL,2021-04-21,02:21PM,UPDATE 1-Facebook tweaks ad tools ahead of Apple's privacy changes,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.767,0.233,0.4084
67,AAPL,2021-04-21,02:17PM,FTC Nominee Khan Calls for More Scrutiny of Tech Giants Power,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
68,AAPL,2021-04-21,02:03PM,"UPDATE 1-Epic CEO, Apple App Store chief to attend antitrust trial starting May 3",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.814,0.186,0.4084
69,AAPL,2021-04-21,01:39PM,"Dow Jones Rallies 230 Points As Stock Market Rebounds, But Netflix Gets Slammed",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
70,AAPL,2021-04-21,01:34PM,"Dow Rallies 200 Points As Netflix Plunges On Earnings; Apple, Tesla Reverse Higher",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
71,AAPL,2021-04-21,01:32PM,UPDATE 1-Top antitrust U.S. senator to examine Apple's AirTag announcement,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.767,0.233,0.4084
72,AAPL,2021-04-21,01:28PM,Facebook tweaks ad tools ahead of Apple's privacy changes,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
73,AAPL,2021-04-21,12:34PM,Apple (AAPL) Reports Next Week: Wall Street Expects Earnings Growth,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.776,0.224,0.3818
74,AAPL,2021-04-21,12:31PM,"Epic CEO, Apple App Store chief to attend antitrust trial starting May 3",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
75,AAPL,2021-04-21,11:43AM,Its going to be challenging for other vendors to compete with Apples M1 chip: TECHnalysis Research,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.904,0.096,0.1531
76,AAPL,2021-04-21,11:24AM,Apple Introduces Slate of Updated and New Products,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
77,AAPL,2021-04-21,11:14AM,Apple supplier Quanta says no business impact from ransomware attack,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.398,0.602,0.0,-0.6486
78,AAPL,2021-04-21,11:06AM,Top antitrust U.S. senator says Apple's AirTags news is 'timely',11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.833,0.167,0.2023
79,AAPL,2021-04-21,10:20AM,"10 best tablets for drawing, gaming and films",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.625,0.375,0.6369
80,AAPL,2021-04-21,10:16AM,"Best mobile phone deals in the UK for April 2021: Sales on iPhone, Samsung, Google Pixel and more",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.802,0.198,0.6369
81,AAPL,2021-04-21,10:10AM,Why consumers will eat up Apple's new products,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.222,0.778,0.0,-0.25
82,AAPL,2021-04-21,09:55AM,"Apple (AAPL) Unveils New iPad, iMac, AirTags, TV 4K & More",11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.783,0.217,0.3612
83,AAPL,2021-04-21,09:35AM,Derek Chauvin verdict sparks response from corporate America: 'Radical changes' still needed,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.873,0.127,0.1531
84,AAPL,2021-04-21,09:29AM,Wednesdays Pre-Market: Heres What You Need To Know Before The Market Opens,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,1.0,0.0,0.0
85,AAPL,2021-04-21,08:52AM,Better Semiconductor Stock: ASML vs. TSMC,11.449996948242188,0.410003662109375,0.084915435028269,0.0030406680009243,5.591433553698863,1.123240111643771,132.36000061035156,133.75,131.3000030517578,133.5,68847100,-0.2033458235967733,0.0,0.633,0.367,0.4404
